question_id,question,answer,question_type,source_filenames,source_sections,source_chunk_ids,is_impossible,dataset_split,question_tr,answer_tr
QA0204,"What are the potential consequences of non-compliance with the organization's cybersecurity education program, as specified in the policy?","Non-compliance with the organization's cybersecurity education program may result in disciplinary action in line with our corporation's human resources procedures. Consequences can range from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could be subject to legal consequences under applicable laws if violations involve illegal activities.",complex,SANS_Education_Management_Policy_April2025.pdf|SANS_Education_Management_Policy_April2025.pdf,Safeguards|Safeguards,1|2,False,train,Politikada belirtildiği gibi kuruluşun siber güvenlik eğitim programına uyulmamasının olası sonuçları nelerdir?,"Kurumun siber güvenlik eğitim programına uyulmaması, kuruluşumuzun insan kaynakları prosedürleri doğrultusunda disiplin cezasıyla sonuçlanabilecektir.Bunun sonuçları, zorunlu tazeleme eğitimi ve yazılı uyarılardan, uzaktan erişim ayrıcalıklarının geçici olarak askıya alınmasına ve ciddi durumlarda iş akdinin veya sözleşmeden doğan yükümlülüklerin feshine kadar değişebilir.İhlallerin yasa dışı faaliyetleri içermesi durumunda bireyler, geçerli yasalar kapsamında hukuki sonuçlara maruz kalabilir."
QA0205,Who defines and allocates information security roles and responsibilities?,The organization determines the roles and responsibilities for information security based on its specific needs.,simple,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_5.2,0,False,train,Bilgi güvenliği rollerini ve sorumluluklarını kim tanımlar ve tahsis eder?,"Kuruluş, özel ihtiyaçlarına göre bilgi güvenliğine ilişkin rol ve sorumlulukları belirler."
QA0206,Which safeguards are required to address data privacy?,"The policy requires the organization to implement safeguards that address data privacy, as defined by its documented privacy program.",simple,SANS_Privacy_Management_Policy_April2025.pdf,Safeguards,0,False,train,Veri gizliliğini ele almak için hangi önlemler gereklidir?,"Politika, kuruluşun belgelenmiş gizlilik programı tarafından tanımlandığı şekilde veri gizliliğini ele alan koruma önlemleri uygulamasını gerektirir."
QA0207,How often can employees use company systems for blogging?,The policy does not specify the frequency or extent of acceptable blogging activities.,negative,SANS_Acceptable_Use_Standard_April2025.pdf,Safeguards,8,True,train,Çalışanlar blog yazmak için şirket sistemlerini ne sıklıkla kullanabilir?,"Politika, kabul edilebilir blog yazma etkinliklerinin sıklığını veya kapsamını belirtmez."
QA0208,What is the policy's focus?,"The policy focuses on protecting information processing facilities from disruptions caused by failures in supporting utilities, such as power outages.",simple,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_7.11,0,False,train,Politikanın odak noktası nedir?,"Politika, bilgi işlem tesislerini, elektrik kesintileri gibi kamu hizmetlerinin desteklenmesindeki başarısızlıkların neden olduğu kesintilerden korumaya odaklanmaktadır."
QA0209,Who is responsible for communicating information security responsibilities and duties after termination or change of employment?,"Relevant personnel and other interested parties should be informed about the defined, enforced, and communicated information security responsibilities and duties.",simple,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_6.5,0,False,train,İşten çıkarılma veya iş değişikliği sonrasında bilgi güvenliği sorumluluklarının ve görevlerinin iletilmesinden kim sorumludur?,"İlgili personel ve diğer ilgili taraflar, tanımlanan, uygulanan ve iletilen bilgi güvenliği sorumlulukları ve görevleri hakkında bilgilendirilmelidir."
QA0210,Who is responsible for implementing security measures for remote working?,"Personnel working remotely are responsible for implementing security measures to protect information accessed, processed, or stored outside the organization’s premises.",simple,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_6.7,0,False,train,Uzaktan çalışmaya yönelik güvenlik önlemlerinin uygulanmasından kim sorumludur?,"Uzaktan çalışan personel, kuruluşun tesisleri dışında erişilen, işlenen veya saklanan bilgileri korumak için güvenlik önlemlerinin uygulanmasından sorumludur."
QA0211,What type of authentication system must be used for each organization's wired network?,"The organization must maintain network authentication systems (802.1x) for each of its wired networks, and these systems must require certificate-based authentication.",simple,SANS_Internal_Network_Access_Management_Policy_April2025.pdf,Safeguards,0,False,train,Her kuruluşun kablolu ağı için ne tür bir kimlik doğrulama sistemi kullanılmalıdır?,Kuruluşun kablolu ağlarının her biri için ağ kimlik doğrulama sistemleri (802.1x) bulundurması ve bu sistemlerin sertifika tabanlı kimlik doğrulaması gerektirmesi gerekir.
QA0212,Who is responsible for enforcing this policy?,The ResponsibleCorporateOfficer at YourCompanyName is responsible for the enforcement of this Policy.,simple,SANS_Artificial_Intelligence_Standard_April2025.pdf,full,0,False,train,Bu politikanın uygulanmasından kim sorumludur?,"ŞirketinizinAdı'ndaki SorumluKurumsal Görevli, bu Politikanın uygulanmasından sorumludur."
QA0213,What types of sanctions are outlined in the policy for policy violations?,"The policy outlines written warnings, temporary suspension of remote access privileges, and, in severe cases, termination of employment or contractual obligations as potential sanctions for policy violations.",simple,SANS_Acceptable_Encryption_Standard_April2025.pdf,full,3,False,train,Politika ihlallerine ilişkin politikada ne tür yaptırımlar belirtilmiştir?,"Politika, yazılı uyarıları, uzaktan erişim ayrıcalıklarının geçici olarak askıya alınmasını ve ciddi durumlarda, politika ihlallerine ilişkin potansiyel yaptırımlar olarak iş akdinin veya sözleşmeden doğan yükümlülüklerin feshedilmesini ana hatlarıyla belirtir."
QA0214,Who is responsible for ensuring the organization's software development program adheres to the organization's cybersecurity governance safeguards?,The organization is responsible for ensuring its software development program adheres to cybersecurity governance safeguards.,simple,SANS_Software_Development_Management_Policy_April2025.pdf,Safeguards,0,False,train,Kuruluşun yazılım geliştirme programının kuruluşun siber güvenlik yönetişim önlemlerine uygun olmasını sağlamaktan kim sorumludur?,"Kuruluş, yazılım geliştirme programının siber güvenlik yönetişim önlemlerine uymasını sağlamaktan sorumludur."
QA0215,"According to the policy, what security measures are in place to ensure authorized users can only remotely connect to the organization's network?","The policy requires the use of perimeter network firewalls, which must enforce multi-factor authentication (MFA) and encrypted channels (TLS) when authenticating remote connections. Additionally, the firewalls must implement user behavior analytics (UBA) and require full packet capture for all network traffic. These measures ensure that only authorized users can access the network remotely.",complex,SANS_Perimeter_Network_Access_Management_Policy_April2025.pdf|SANS_Perimeter_Network_Access_Management_Policy_April2025.pdf,Safeguards|Safeguards,0|1,False,train,"Politikaya göre, yetkili kullanıcıların kuruluşun ağına yalnızca uzaktan bağlanabilmesini sağlamak için hangi güvenlik önlemleri uygulanıyor?","Bu politika, uzak bağlantıların kimliğini doğrularken çok faktörlü kimlik doğrulamayı (MFA) ve şifreli kanalları (TLS) zorunlu kılan çevre ağı güvenlik duvarlarının kullanılmasını gerektirir.Ek olarak, güvenlik duvarlarının kullanıcı davranışı analitiğini (UBA) uygulaması ve tüm ağ trafiği için tam paket yakalamayı gerektirmesi gerekir.Bu önlemler, yalnızca yetkili kullanıcıların ağa uzaktan erişebilmesini sağlar."
QA0216,Who is responsible for formally reviewing and updating the organization's cybersecurity program charter?,The organization's board of directors or executive leadership team is responsible for formally reviewing and updating the organization's cybersecurity program charter.,simple,SANS_Program_Management_Policy_April2025.pdf,Safeguards,2,False,train,Kuruluşun siber güvenlik programı tüzüğünün resmi olarak gözden geçirilmesinden ve güncellenmesinden kim sorumludur?,"Kuruluşun yönetim kurulu veya yönetici liderlik ekibi, kuruluşun siber güvenlik programı tüzüğünün resmi olarak gözden geçirilmesinden ve güncellenmesinden sorumludur."
QA0217,"According to the policy, how is the organization required to address identified cybersecurity vulnerabilities in its custom software applications?",The organization is required to address identified cybersecurity vulnerabilities in its custom software applications by reporting them to the issue-tracking system. This includes both vulnerabilities found through the software application code vulnerability scanner and vulnerabilities found through the software library and third-party module scanner. The organization must also ensure that these vulnerabilities are tracked and the criticality of each custom software application is assessed to assist with threat modeling.,complex,SANS_Software_Development_Vulnerability_Management_Policy_April2025.pdf|SANS_Software_Development_Vulnerability_Management_Policy_April2025.pdf,Safeguards|Safeguards,0|1,False,train,Politikaya göre kuruluşun özel yazılım uygulamalarında tespit edilen siber güvenlik açıklarını nasıl ele alması gerekiyor?,"Kuruluşun, özel yazılım uygulamalarında tespit edilen siber güvenlik açıklarını sorun takip sistemine bildirerek ele alması gerekmektedir.Bu, hem yazılım uygulaması kodu güvenlik açığı tarayıcısı aracılığıyla bulunan güvenlik açıklarını hem de yazılım kitaplığı ve üçüncü taraf modül tarayıcısı aracılığıyla bulunan güvenlik açıklarını içerir.Kuruluş ayrıca bu güvenlik açıklarının takip edildiğinden ve her özel yazılım uygulamasının kritikliğinin, tehdit modellemeye yardımcı olmak üzere değerlendirildiğinden emin olmalıdır."
