qa_id,input_text,target_text,source_standard,source_doc,control_id,question_type,difficulty
QA_A72_010,"Soru: Fiziksel giriş kontrolleri düzenli olarak test edilmezse ne olur?","Arızalı turnikeler, çalışmayan kart okuyucular veya kapalı devre kameralar fark edilmez ve güvenlik zaafı oluşur.",ISO27001,ISO_27001_AnnexA,ISO_7.2,risk,orta
QA_A72_011,"Soru: Biyometrik doğrulama hangi avantajı sağlar?","Kopyalanması zor olduğu için yetkisiz erişimi önemli ölçüde engeller ve giriş doğruluğunu artırır.",ISO27001,ISO_27001_AnnexA,ISO_7.2,tanım,orta
QA_A72_012,"Soru: Giriş kontrol logları neden saklanmalıdır?","Olay incelemesi, denetim, davranış analizi ve şüpheli aktivitelerin tespiti için kayıtların saklanması gereklidir.",ISO27001,ISO_27001_AnnexA,ISO_7.2,prosedür,kolay
QA_A72_013,"Soru: Fiziksel giriş kontrolü olmayan bir yapı hangi tehditlere açıktır?","İzinsiz giriş, hırsızlık, sabotaj, veri sızıntısı, ekipman zararları ve kritik alanların manipülasyonu gibi tehditlere açıktır.",ISO27001,ISO_27001_AnnexA,ISO_7.2,risk,zor
QA_A72_014,"Soru: Güvenlik personeli fiziksel giriş kontrolünde nasıl bir rol oynar?","Kimlik doğrulama süreçlerini destekler, şüpheli davranışları izler, gerektiğinde müdahale eder ve ziyaretçileri yönlendirir.",ISO27001,ISO_27001_AnnexA,ISO_7.2,tanım,kolay
QA_A72_015,"Soru: Bir güvenlik ihlali şüphesi olduğunda giriş kontrol sistemi nasıl kullanılmalıdır?","Loglar analiz edilmeli, ilgili girişler izlenmeli, CCTV kayıtları incelenmeli ve gerekli güvenlik prosedürleri devreye alınmalıdır.",ISO27001,ISO_27001_AnnexA,ISO_7.2,prosedür,zor
QA_A73_001,"Soru: ISO 27001 A.7.3'e göre güvenli alanların amacı nedir?","Kritik varlıkların bulunduğu ofis, oda ve tesislere yetkisiz fiziksel erişimi engellemek ve çevresel tehditlere karşı korunmayı sağlamaktır.",ISO27001,ISO_27001_AnnexA,ISO_7.3,tanım,kolay
QA_A73_002,"Soru: Güvenli odalar hangi fiziksel özelliklere sahip olmalıdır?","Güçlendirilmiş kapılar, güvenlik kilitleri, yangın dayanımı yüksek duvarlar, kontrollü girişler ve kamera izleme sistemleri ile donatılmış olmalıdır.",ISO27001,ISO_27001_AnnexA,ISO_7.3,prosedür,orta
QA_A73_003,"Soru: Temizlik veya bakım personelinin güvenli alanlara kontrolsüz girmesi hangi riski oluşturur?","Yetkisiz erişim, kasıtlı veya kazara veri sızıntısı, ekipman hasarı veya gözetim riskini artırır.",ISO27001,ISO_27001_AnnexA,ISO_7.3,risk,orta
QA_A73_004,"Soru: Güvenli alanlarda ziyaretçi hareketlerinin kısıtlanması neden önemlidir?","Ziyaretçiler kritik sistemler, belgeler veya cihazlarla temas edebilir; bu nedenle yalnızca yetkili personel eşliğinde bulunmalıdırlar.",ISO27001,ISO_27001_AnnexA,ISO_7.3,risk,kolay
QA_A73_005,"Soru: Güvenli alanlara girişte kimlik doğrulama neden zorunludur?","Çalışanların veya üçüncü tarafların gerçekten yetkili olup olmadığının doğrulanması için gereklidir. Bu, yanlış erişimi önler.",ISO27001,ISO_27001_AnnexA,ISO_7.3,tanım,kolay
QA_A73_006,"Soru: Güvenli bir ofis alanında masa üstünde belge bırakılması neden yasaktır?","Temizlik, bakım veya ziyaretçiler tarafından görülebilir ve hassas bilgilerin sızmasına yol açabilir.",ISO27001,ISO_27001_AnnexA,ISO_7.3,risk,orta
QA_A73_007,"Soru: Güvenli ofislerde 'clear desk – clear screen' politikası nasıl uygulanır?","Çalışma alanı bırakılırken belgeler kilitli dolaplara kaldırılmalı, ekranlar kilitlenmeli ve gizli belgeler görünür şekilde bırakılmamalıdır.",ISO27001,ISO_27001_AnnexA,ISO_7.3,prosedür,kolay
QA_A73_008,"Soru: Güvenli alanlarda CCTV bulunmasının faydası nedir?","Giriş-çıkış aktivitelerini kaydeder, şüpheli hareketleri tespit eder ve olay incelemeleri için delil sağlar.",ISO27001,ISO_27001_AnnexA,ISO_7.3,tanım,orta
QA_A73_009,"Soru: Güvenli alan kapılarının açık bırakılması hangi tür bir ihlale yol açar?","Yetkisiz kişilerin doğrudan erişmesine imkân verir; fiziksel ve bilgi güvenliği ihlalleri yaşanabilir.",ISO27001,ISO_27001_AnnexA,ISO_7.3,risk,kolay
QA_A73_010,"Soru: Güvenli odalarda pencerelerin kontrol altında olması neden önemlidir?","Açık veya güvenliksiz pencerelerden fiziksel sızma, hırsızlık veya gözetleme yapılabilir.",ISO27001,ISO_27001_AnnexA,ISO_7.3,risk,orta
QA_A73_011,"Soru: Güvenli alanlarda gereksiz personel trafiği nasıl azaltılır?","Alan yetkilendirmeleri sıkı tutulur, giriş kontrollü yapılır ve yalnızca iş gerekliliği olan çalışanlara erişim verilir.",ISO27001,ISO_27001_AnnexA,ISO_7.3,prosedür,orta
QA_A73_012,"Soru: Güvenli tesislerde çevresel sensörlerin kullanılması hangi avantajı sağlar?","Sıcaklık, nem, duman veya su baskınını tespit ederek ekipman ve verilerin zarar görmesini önlemek için erken uyarı sağlar.",ISO27001,ISO_27001_AnnexA,ISO_7.3,tanım,orta
QA_A73_013,"Soru: Güvenli alanlardaki kablo yönetimi neden önemlidir?","Açıkta kalan kablolar kesilebilir, manipüle edilebilir veya kazara zarar görebilir, bu da sistem kesintisine yol açabilir.",ISO27001,ISO_27001_AnnexA,ISO_7.3,risk,orta
QA_A73_014,"Soru: Güvenli odaların düzenli olarak denetlenmesi ne sağlar?","Fiziksel zafiyetlerin erken tespiti, eksik kontrollerin belirlenmesi ve politika uyumunun doğrulanmasını sağlar.",ISO27001,ISO_27001_AnnexA,ISO_7.3,süreç,kolay
QA_A73_015,"Soru: Güvenli bir ofiste üçüncü taraf çalışanlarına erişim verilmeden önce ne yapılmalıdır?","Kimlik doğrulaması, izin kayıtları, sözleşme yükümlülüklerinin kontrolü ve gerektiğinde refakat sağlanmalıdır.",ISO27001,ISO_27001_AnnexA,ISO_7.3,prosedür,zor
QA_A74_001,"Soru: ISO 27001 A.7.4'e göre ekipman güvenliğinin temel amacı nedir?","Amaç, bilgi işleme ekipmanlarını yetkisiz erişim, çevresel tehditler ve fiziksel zarar risklerine karşı korumaktır.",ISO27001,ISO_27001_AnnexA,ISO_7.4,tanım,kolay
QA_A74_002,"Soru: Cihazların fiziksel olarak sabitlenmemesi hangi riski artırır?","Hırsızlık, yetkisiz kullanım ve veri sızıntısı gibi ciddi güvenlik riskleri artar.",ISO27001,ISO_27001_AnnexA,ISO_7.4,risk,orta
QA_A74_003,"Soru: Sunucu raflarında kilitleme mekanizması bulunmaması ne gibi sonuçlar doğurur?","Yetkisiz kişiler cihazlara fiziksel erişebilir, kabloları sökebilir, cihazları yeniden başlatabilir veya veri kopyalayabilir.",ISO27001,ISO_27001_AnnexA,ISO_7.4,risk,zor
QA_A74_004,"Soru: Ortak kullanım alanlarında bulunan yazıcıların korunması için hangi tedbirler alınmalıdır?","Yazıcı çıktılarının gizli bilgileri içermemesi için PIN’li yazdırma kullanılmalı, yazıcılar gözetimsiz alanlara konulmamalı ve logları saklanmalıdır.",ISO27001,ISO_27001_AnnexA,ISO_7.4,prosedür,orta
QA_A74_005,"Soru: Taşınabilir cihazlar için fiziksel güvenlik neden daha kritiktir?","Cihazlar küçük ve kolay taşınabilir olduğundan hırsızlık, kayıp ve veri sızıntısı riski yüksektir.",ISO27001,ISO_27001_AnnexA,ISO_7.4,tanım,kolay
QA_A74_006,"Soru: Ekipmanların çevresel tehditlere karşı korunması nasıl sağlanır?","Sıcaklık kontrolü, nem yönetimi, su baskını sensörleri, yangın söndürme sistemleri ve doğru havalandırma kullanılır.",ISO27001,ISO_27001_AnnexA,ISO_7.4,prosedür,orta
QA_A74_007,"Soru: USB portlarının kontrolsüz bırakılması hangi riski doğurur?","Yetkisiz veri kopyalama, kötü amaçlı yazılım bulaştırma ve veri sızıntısı gibi tehditler ortaya çıkar.",ISO27001,ISO_27001_AnnexA,ISO_7.4,risk,orta
QA_A74_008,"Soru: Ekipman yerleşim planlarının dokümante edilmesinin faydası nedir?","Varlık yönetimini kolaylaştırır, bakım süreçlerini hızlandırır ve güvenlik denetimleri için referans oluşturur.",ISO27001,ISO_27001_AnnexA,ISO_7.4,tanım,kolay
QA_A74_009,"Soru: Sunucu odasında kabloların düzensiz olması ne gibi risklere yol açar?","Kabloların yanlışlıkla çıkarılması, yangın riski, erişim zafiyetleri ve operasyonel kesintiler yaşanabilir.",ISO27001,ISO_27001_AnnexA,ISO_7.4,risk,orta
QA_A74_010,"Soru: Ekipman güvenliği kapsamında temizlik personelinin erişimi nasıl yönetilir?","Temizlik personeli yalnızca gözetimli veya yetkili olduğu alanlarda çalışmalı, güvenli alanlara izinsiz giriş yapmamalıdır.",ISO27001,ISO_27001_AnnexA,ISO_7.4,prosedür,kolay
QA_A74_011,"Soru: Ekipmanların yer değiştirmesi durumunda hangi adımlar uygulanmalıdır?","Taşıma kaydı tutulmalı, sorumlular belirtilmeli, varlık envanteri güncellenmeli ve taşıma sırasında fiziksel koruma sağlanmalıdır.",ISO27001,ISO_27001_AnnexA,ISO_7.4,prosedür,orta
QA_A74_012,"Soru: Kullanılmayan ekipmanların uygun şekilde depolanmaması hangi riski doğurur?","Cihazların kaybolması, yetkisiz kişilerin erişmesi veya çevresel faktörlerle zarar görmesi mümkündür.",ISO27001,ISO_27001_AnnexA,ISO_7.4,risk,kolay
QA_A74_013,"Soru: Ortak alanlarda kullanılan monitörlerde ekran gizliliği neden önemlidir?","Yanlış kişiler tarafından ekranın görülmesi gizli bilgilerin ifşasına yol açabilir.",ISO27001,ISO_27001_AnnexA,ISO_7.4,risk,kolay
QA_A74_014,"Soru: Kritik cihazların güç kaynaklarının yedekli olması neden gerekir?","Elektrik kesintisi nedeniyle veri kaybı, işlem kesintisi ve donanım hasarını önlemek için UPS ve jeneratör gibi çözümler kullanılmalıdır.",ISO27001,ISO_27001_AnnexA,ISO_7.4,tanım,orta
QA_A74_015,"Soru: Ekipman güvenliği denetimleri ne sıklıkla yapılmalıdır?","Risk seviyesine göre belirlenmeli, düzenli aralıklarla varlık kontrolü, kablo incelemesi ve fiziksel hasar taramaları yapılmalıdır.",ISO27001,ISO_27001_AnnexA,ISO_7.4,süreç,orta
QA_A75_001,"Soru: ISO 27001 A.7.5'e göre güvenli alanlarda çalışma kurallarının amacı nedir?","Amaç, kritik alanlarda çalışan personelin fiziksel ve bilgi güvenliği risklerini azaltmak için kontrollü ve denetlenebilir bir çalışma ortamı sağlamaktır.",ISO27001,ISO_27001_AnnexA,ISO_7.5,tanım,kolay
QA_A75_002,"Soru: Güvenli alanlarda yetkisiz cihaz kullanımı neden yasaktır?","Kişisel cihazlar kötü amaçlı yazılımlar taşıyabilir, veri sızıntısı oluşturabilir veya yetkisiz bağlantılara yol açabilir.",ISO27001,ISO_27001_AnnexA,ISO_7.5,risk,orta
QA_A75_003,"Soru: Güvenli alanlarda çalışan personelin gözetim altında olması neden önemlidir?","Yetkisiz faaliyetlerin, veri kopyalamanın veya fiziksel manipülasyonların önlenmesi için gözetim ve kayıt mekanizmaları gereklidir.",ISO27001,ISO_27001_AnnexA,ISO_7.5,prosedür,orta
QA_A75_004,"Soru: Güvenli bir alandan kağıt, USB veya ekipman çıkarılırken neden kontrol yapılmalıdır?","Çıkartılan materyalin gizlilik seviyesine uygun olup olmadığı doğrulanır ve veri sızıntısı riski azaltılır.",ISO27001,ISO_27001_AnnexA,ISO_7.5,prosedür,orta
QA_A75_005,"Soru: Temizlik personelinin güvenli alanlarda belirli zamanlarda çalışması neden gereklidir?","Güvenlik personelinin gözetimi sağlanır, yetkisiz erişim engellenir ve kritik saatlerde risk azaltılır.",ISO27001,ISO_27001_AnnexA,ISO_7.5,süreç,kolay
QA_A75_006,"Soru: Güvenli alanlarda fotoğraf veya video çekilmesinin yasaklanması neyi önler?","Kritik sistemlerin, ağ topolojilerinin, cihaz yapılandırmalarının veya gizli belgelerin yanlış ellere geçmesini önler.",ISO27001,ISO_27001_AnnexA,ISO_7.5,risk,orta
QA_A75_007,"Soru: Güvenli alanlarda çalışanların nasıl kimliklendirilmesi gerekir?","Çalışanların görünür kimlik kartı takması, erişim yetkilerinin doğrulanması ve gerektiğinde çok faktörlü kimlik doğrulaması kullanılmalıdır.",ISO27001,ISO_27001_AnnexA,ISO_7.5,prosedür,kolay
QA_A75_008,"Soru: Güvenli alanlar içinde konuşulan bilgilerin gizliliğe tabi olmasının nedeni nedir?","Alan içinde kritik teknik bilgiler, zafiyetler veya operasyonel detaylar paylaşılabilir; bu nedenle bilgi dışarı sızdırılmamalıdır.",ISO27001,ISO_27001_AnnexA,ISO_7.5,tanım,orta
QA_A75_009,"Soru: Güvenli alanlarda çalışma sırasında dış ziyaretçilere refakat edilmemesi hangi riski doğurur?","Yetkisiz erişim, casusluk, sabotaj, ekipman manipülasyonu veya veri hırsızlığı riski önemli ölçüde artar.",ISO27001,ISO_27001_AnnexA,ISO_7.5,risk,zor
QA_A75_010,"Soru: Güvenli alanlarda çalışma kurallarının dokümante edilmesi neden gereklidir?","Uygulama birliğini sağlamak, çalışan sorumluluklarını netleştirmek ve denetimlerde kanıt sunmak için dokümantasyon gereklidir.",ISO27001,ISO_27001_AnnexA,ISO_7.5,süreç,kolay
QA_A76_001,"Soru: ISO 27001 A.7.6'ya göre fiziksel varlık yönetiminin amacı nedir?","Fiziksel bilgi işleme varlıklarının tanımlanması, sahipliğinin belirlenmesi, korunması ve yaşam döngüsü boyunca güvenli şekilde yönetilmesini sağlamaktır.",ISO27001,ISO_27001_AnnexA,ISO_7.6,tanım,kolay
QA_A76_002,"Soru: Fiziksel varlık envanteri tutulmazsa ne olur?","Kayıp ekipman fark edilmez, güvenlik açıkları tespit edilemez, yetkisiz cihazlar ağa dahil olabilir ve denetimlerde uygunsuzluk oluşur.",ISO27001,ISO_27001_AnnexA,ISO_7.6,risk,orta
QA_A76_003,"Soru: Bir varlığa sahip atanmasının amacı nedir?","Varlığın korunmasından, kullanımından, geri tesliminden ve güvenlik uyumundan sorumlu bir kişinin net şekilde belirlenmesini sağlar.",ISO27001,ISO_27001_AnnexA,ISO_7.6,tanım,kolay
QA_A76_004,"Soru: Varlık etiketleme neden önemlidir?","Cihazların kimliklendirilmesi, envanterle eşleştirilmesi ve kayıp/çalıntı durumlarının hızlı tespiti için gereklidir.",ISO27001,ISO_27001_AnnexA,ISO_7.6,prosedür,kolay
QA_A76_005,"Soru: Kullanımdan kaldırılan ekipmanlar yönetilmezse hangi risk ortaya çıkar?","Üzerinde veri kalabilir, yetkisiz kişilerin eline geçebilir ve kurum dışına hassas bilgi sızabilir.",ISO27001,ISO_27001_AnnexA,ISO_7.6,risk,orta
QA_A76_006,"Soru: Fiziksel varlık kayıtlarında hangi bilgiler bulunmalıdır?","Varlık adı, seri numarası, konum, sahibi, kullanım amacı, güvenlik sınıfı ve yaşam döngüsü bilgileri yer almalıdır.",ISO27001,ISO_27001_AnnexA,ISO_7.6,prosedür,orta
QA_A76_007,"Soru: Ekipmanların taşınması sırasında güvenlik nasıl sağlanır?","Taşıma onayı alınmalı, kayıt tutulmalı, ekipman güvenli ambalajlarda taşınmalı ve yetkisiz kişilerin erişimi engellenmelidir.",ISO27001,ISO_27001_AnnexA,ISO_7.6,prosedür,orta
QA_A76_008,"Soru: Fiziksel varlık envanterindeki tutarsızlıklar neyin göstergesidir?","Yetkisiz cihaz kullanımı, kayıp ekipman, hatalı kayıt yönetimi veya güvenlik ihlali olasılığının göstergesidir.",ISO27001,ISO_27001_AnnexA,ISO_7.6,risk,zor
QA_A76_009,"Soru: Ortak kullanım ekipmanlarının sorumluluğu nasıl yönetilmelidir?","Her ekipmanın bir teknik sahibi olmalı, kullanım kuralları belirlenmeli ve erişim izinleri kontrol altında tutulmalıdır.",ISO27001,ISO_27001_AnnexA,ISO_7.6,süreç,orta
QA_A76_010,"Soru: Fiziksel varlık yönetimi neden periyodik olarak denetlenmelidir?","Eksik, kayıp veya bozuk varlıkların tespiti, envanter doğruluğunun sağlanması ve güvenlik risklerinin azaltılması için düzenli denetim yapılmalıdır.",ISO27001,ISO_27001_AnnexA,ISO_7.6,süreç,orta
QA_A81_001,"Soru: ISO 27001 A.8.1'e göre kullanıcı uç nokta cihazlarının korunmasının amacı nedir?","Kullanıcı cihazlarında işlenen, saklanan veya iletilen bilginin yetkisiz erişim, kayıp, hırsızlık ve kötü amaçlı yazılımlara karşı korunmasını sağlamaktır.",ISO27001,ISO_27001_AnnexA,ISO_8.1,tanım,kolay
QA_A81_002,"Soru: Uç nokta cihazlarında disk şifrelemesi neden zorunludur?","Cihaz kaybolduğunda veya çalındığında veri bütünlüğünü ve gizliliğini koruyarak yetkisiz kişilerin bilgilere erişmesini engeller.",ISO27001,ISO_27001_AnnexA,ISO_8.1,risk,orta
QA_A81_003,"Soru: MDM (Mobile Device Management) kullanımı ne sağlar?","Cihazların uzaktan yapılandırılması, kaybolması durumunda silinebilmesi, güvenlik politikalarının zorlanması ve uyumluluk takibi yapılabilir.",ISO27001,ISO_27001_AnnexA,ISO_8.1,prosedür,orta
QA_A81_004,"Soru: Uç nokta cihazlarında otomatik ekran kilidi neden uygulanmalıdır?","Cihaz terk edildiğinde yetkisiz erişimi engelleyerek veri koruması sağlar.",ISO27001,ISO_27001_AnnexA,ISO_8.1,prosedür,kolay
QA_A81_005,"Soru: Güvensiz Wi-Fi ağlarının uç nokta cihazları için riski nedir?","Ağ trafiği dinlenebilir, kimlik bilgileri çalınabilir ve cihaz kötü amaçlı erişimlere maruz kalabilir.",ISO27001,ISO_27001_AnnexA,ISO_8.1,risk,orta
QA_A81_006,"Soru: USB portlarının sınırlanması neden önemlidir?","Yetkisiz veri kopyalama, zararlı yazılım bulaştırma ve veri sızıntısı riskini azaltmak için USB portları kontrol altında tutulmalıdır.",ISO27001,ISO_27001_AnnexA,ISO_8.1,prosedür,orta
QA_A81_007,"Soru: Kullanıcı cihazlarında patch yönetimi yapılmazsa ne olur?","Bilinen zafiyetler açık kalır, kötü amaçlı yazılımlar sisteme sızabilir ve cihaz üzerinden kuruma geniş çaplı zarar verilebilir.",ISO27001,ISO_27001_AnnexA,ISO_8.1,risk,zor
QA_A81_008,"Soru: Cihaza yetkisiz yazılım yüklenmesi neden engellenmelidir?","Zararlı yazılımlar sisteme sızabilir, veri bütünlüğü bozulabilir ve cihaz kurumsal güvenlik politikalarıyla uyumsuz hale gelebilir.",ISO27001,ISO_27001_AnnexA,ISO_8.1,risk,orta
QA_A81_009,"Soru: Uç nokta cihazlarında antivirüs/antimalware çözümleri neden gereklidir?","Zararlı yazılımları tespit eder, engeller ve sistem performansını korur; tehditlere karşı ilk savunma hattıdır.",ISO27001,ISO_27001_AnnexA,ISO_8.1,tanım,kolay
QA_A81_010,"Soru: Bluetooth'un açık bırakılması hangi riski oluşturur?","Cihaz keşfe açık hale gelir, zararlı bağlantılar yapılabilir ve veri transferi üzerinden saldırılar gerçekleşebilir.",ISO27001,ISO_27001_AnnexA,ISO_8.1,risk,orta
QA_A81_011,"Soru: Kaybolan bir cihaz için uygulanması gereken ilk adımlar nelerdir?","Olay hemen BT birimine bildirilir, cihaz MDM üzerinden kilitlenir veya uzaktan silinir ve erişim kimlik bilgileri derhal değiştirilir.",ISO27001,ISO_27001_AnnexA,ISO_8.1,prosedür,zor
QA_A81_012,"Soru: Kullanıcı uç nokta cihazlarında loglama neden önemlidir?","Şüpheli aktivitelerin tespiti, olay analizi ve kullanıcı davranışlarının izlenmesi için log kayıtları gereklidir.",ISO27001,ISO_27001_AnnexA,ISO_8.1,süreç,orta
QA_A82_001,"Soru: ISO 27001 A.8.2'ye göre ayrıcalıklı erişim haklarının yönetilmesinin amacı nedir?","Yalnızca yetkili kişiler tarafından kritik sistemlerde yüksek riskli işlemlerin yapılmasını sağlamak ve yetki suiistimalini önlemektir.",ISO27001,ISO_27001_AnnexA,ISO_8.2,tanım,kolay
